číslo,název,kandidátnílistina,poř.číslo,věk,navrh.strana,polit.přísl.,pořadí,mandát,"příjmení, jméno",tituly,abs.,v %


10,komunistická str.čech a moravy,5,fellner miroslav, ,53,ksčm,ksčm,755,11.89,3, 
7,nezávislí,1,frommer alfred, ,59,nez,bezpp,328,15.03, , 
1,občanská demokratická strana,3,gottwald jan, ,45,ods,ods,1 141,11.62,3,*
11,olomouc 21-sos a nez.ob.inic.,6,haicl martin,mgr. ,36,nk,bezpp,227,11.22, , 
2,naděje a hnutí obč. sebeobr.,3,hallama jindřich,rndr. ,55,nk,bezpp,172,12.60, , 
7,nezávislí,6,hansman františek,ing. ,66,nez,čsns,180,8.24, , 
1,občanská demokratická strana,9,hejtmánek pavel,mudr. ,32,ods,ods,996,10.14,6, 
10,komunistická str.čech a moravy,8,hemerková jaroslava, ,66,ksčm,ksčm,663,10.44,6, 
11,olomouc 21-sos a nez.ob.inic.,2,hloužek petr, ,50,sos,sos,258,12.75, , 
9,unie svobody-demokratická unie,1,horáček evžen,ing. ,43,us-deu,us-deu,294,19.04, , 
8,křesť.demokr.unie-čs.str.lid.,1,horák pavel,ing. ,38,kdu-čsl,kdu-čsl,870,14.58,1, 
10,komunistická str.čech a moravy,6,jadrná antonie, ,56,ksčm,ksčm,676,10.65,4, 
2,naděje a hnutí obč. sebeobr.,5,kapustová miloslava, ,52,nk,bezpp,236,17.28, , 
1,občanská demokratická strana,5,karger miloslav, ,62,ods,ods,1 068,10.88,2, 
9,unie svobody-demokratická unie,3,klementa stanislav, ,47,us-deu,us-deu,147,9.52, , 
9,unie svobody-demokratická unie,7,klementová monika, ,43,us-deu,us-deu,123,7.96, , 
2,naděje a hnutí obč. sebeobr.,2,klobouček petr, ,33,n,n,137,10.03, , 
3,česká str.sociálně demokrat.,3,kohoutek karel, ,39,čssd,čssd,1 056,11.87,1, 
9,unie svobody-demokratická unie,4,konečný pavel, ,60,us-deu,us-deu,160,10.36, , 
11,olomouc 21-sos a nez.ob.inic.,9,kořínek richard, ,29,nk,bezpp,167,8.25, , 
9,unie svobody-demokratická unie,2,kovařík oto, ,46,us-deu,us-deu,236,15.28, , 
11,olomouc 21-sos a nez.ob.inic.,8,kratochvílová jitka, ,39,nk,bezpp,154,7.61, , 
2,naděje a hnutí obč. sebeobr.,4,krejčí eva, ,22,nk,bezpp,160,11.72, , 
5,strana zelených a šance pro ol,6,krejčí jaroslav, ,43,nk,bezpp,365,8.85,5, 
2,naděje a hnutí obč. sebeobr.,1,krejčí zbyněk,ing. ,57,nk,bezpp,193,14.13, , 
7,nezávislí,4,křivánek jaroslav,mudr. ,69,nez,čsns,391,17.91, , 
5,strana zelených a šance pro ol,9,kunzfeldová alena, ,20,nk,bezpp,305,7.40,8, 
11,olomouc 21-sos a nez.ob.inic.,4,langerová martina,mgr. ,35,nk,bezpp,291,14.39, , 
3,česká str.sociálně demokrat.,8,lerchová alena, ,48,čssd,čssd,874,9.83,6, 
8,křesť.demokr.unie-čs.str.lid.,4,lexmaul pavel, ,40,kdu-čsl,kdu-čsl,575,9.64,5, 
7,nezávislí,8,loužecký miroslav, ,43,nez,bezpp,169,7.74, , 
5,strana zelených a šance pro ol,3,lukaševič pavel, ,28,nk,bezpp,436,10.57,3, 
5,strana zelených a šance pro ol,5,machar ivo,ing. ph.d.,34,nk,bezpp,514,12.47,2, 
1,občanská demokratická strana,2,major martin, ,23,ods,ods,1 129,11.50,2,*
1,občanská demokratická strana,4,míková petra, ,33,ods,ods,1 118,11.38,1, 
11,olomouc 21-sos a nez.ob.inic.,5,navrátil marek, ,31,nk,bezpp,242,11.96, , 
11,olomouc 21-sos a nez.ob.inic.,3,panský ota,bc. ,48,nk,bezpp,222,10.97, , 
8,křesť.demokr.unie-čs.str.lid.,9,pazderka stanislav, ,69,kdu-čsl,kdu-čsl,517,8.67,8, 
2,naděje a hnutí obč. sebeobr.,7,pechová věra, ,68,nk,bezpp,106,7.76, , 
3,česká str.sociálně demokrat.,1,petřík miroslav, ,32,čssd,čssd,1 157,13.01,1,*
8,křesť.demokr.unie-čs.str.lid.,8,podracký vlastimil,ing. ,62,kdu-čsl,kan,481,8.06,7, 
3,česká str.sociálně demokrat.,7,portyš karel, ,32,čssd,čssd,893,10.04,5, 
9,unie svobody-demokratická unie,5,pražák martin,ing. ,26,us-deu,us-deu,136,8.80, , 
8,křesť.demokr.unie-čs.str.lid.,5,procházka petr,mvdr. ,38,kdu-čsl,kdu-čsl,878,14.72,1,*
5,strana zelených a šance pro ol,2,richterová helena,mgr. ,45,nk,bezpp,579,14.04,1, 
9,unie svobody-demokratická unie,6,růžička josef, ,48,us-deu,us-deu,124,8.03, , 
8,křesť.demokr.unie-čs.str.lid.,3,řezníček jan, ,61,kdu-čsl,kdu-čsl,564,9.45,4, 
1,občanská demokratická strana,8,sedláčková zdeňka, ,48,ods,ods,981,9.99,5, 
5,strana zelených a šance pro ol,8,schneider otto,ing.arch. ,50,nk,bezpp,423,10.26,7, 
6,"blok pro obč.-koalice rms,sžj",3,skalička pavel, ,31,sžj,sžj,38,25.00, , 
6,"blok pro obč.-koalice rms,sžj",1,sláma roman, ,39,rms,rms,35,23.02, , 
9,unie svobody-demokratická unie,9,svobodová magda,mgr. ,31,us-deu,bezpp,155,10.03, , 
5,strana zelených a šance pro ol,1,šarapatka bořivoj,doc.ing. csc.,43,nk,bezpp,723,17.54,1,*
7,nezávislí,9,šefčík michal, ,36,nez,bezpp,153,7.01, , 
8,křesť.demokr.unie-čs.str.lid.,2,šimša karel,ing. ,34,kdu-čsl,kdu-čsl,653,10.95,3, 
10,komunistická str.čech a moravy,4,špazier petr, ,39,ksčm,ksčm,710,11.18,2, 
1,občanská demokratická strana,7,šťastný jaroslav, ,33,ods,ods,1 017,10.36,4, 
4,str.venkova-spoj.občan.síly,1,švehlík jiří, ,62,sv sos,bezpp,26,100.00, , 
3,česká str.sociálně demokrat.,9,teplíček jiří, ,39,čssd,čssd,804,9.04,7, 
10,komunistická str.čech a moravy,1,tesařík jiří,mgr. ,54,ksčm,ksčm,776,12.22,1,*
3,česká str.sociálně demokrat.,6,tesařová hana, ,43,čssd,čssd,964,10.84,4, 
8,křesť.demokr.unie-čs.str.lid.,6,tomášek silvestr, ,66,kdu-čsl,bezpp,859,14.40,2, 
2,naděje a hnutí obč. sebeobr.,8,vágnerová marie, ,65,nk,bezpp,113,8.27, , 
7,nezávislí,5,valentová věra,rndr. ,40,nez,bezpp,217,9.94, , 
10,komunistická str.čech a moravy,2,večeřa alois, ,57,ksčm,ksčm,738,11.62,2,*
11,olomouc 21-sos a nez.ob.inic.,1,veselá helena, ,45,nk,bezpp,267,13.20, , 
10,komunistická str.čech a moravy,9,viktora františek, ,76,ksčm,ksčm,640,10.08,7, 
1,občanská demokratická strana,1,vláčilová marta,mgr. ,56,ods,ods,1 314,13.38,1,*
6,"blok pro obč.-koalice rms,sžj",4,výboch miroslav, ,54,rms,rms,32,21.05, , 
10,komunistická str.čech a moravy,3,weinertová ivanka, ,61,ksčm,ksčm,714,11.25,1, 
7,nezávislí,7,zendulková marcela, ,25,nez,bezpp,173,7.92, , 
11,olomouc 21-sos a nez.ob.inic.,7,žaláková ludmila,ing. ,33,sos,bezpp,194,9.59, , 
